step,loss,accuracy,eval_loss,eval_accuracy
54,1.361328125,0.5073313782991202,,
55,1.4267578125,0.4760508308895406,,
56,1.31640625,0.4750733137829912,,
57,1.4375,0.4418377321603128,,
58,1.33984375,0.5161290322580645,,
59,1.32421875,0.5004887585532747,,
60,1.3984375,0.49853372434017595,,
61,1.3310546875,0.47702834799608995,,
62,1.3232421875,0.5004887585532747,,
63,1.357421875,0.5043988269794721,,
64,1.26953125,0.5386119257086999,,
65,1.6337890625,0.44086021505376344,,
66,1.111328125,0.5650048875855328,,
67,1.013671875,0.5894428152492669,,
68,1.314453125,0.5034213098729228,,
69,1.341796875,0.509286412512219,,
70,1.4853515625,0.46920821114369504,,
71,1.3984375,0.47214076246334313,,
72,1.400390625,0.48191593352883677,,
73,1.4990234375,0.42717497556207235,,
74,1.4375,0.4809384164222874,,
75,1.3583984375,0.5063538611925709,,
75,,,1.4169921875,0.47979797979797983
76,1.470703125,0.46920821114369504,,
77,1.2783203125,0.5171065493646139,,
78,1.5888671875,0.39589442815249265,,
79,1.2451171875,0.5239491691104594,,
80,1.0419921875,0.6275659824046921,,
81,1.435546875,0.4418377321603128,,
82,1.5595703125,0.4340175953079179,,
83,1.26953125,0.49560117302052786,,
84,1.619140625,0.41544477028348,,
85,1.236328125,0.5112414467253177,,
86,1.7294921875,0.4056695992179863,,
87,1.4814453125,0.46725317693059626,,
88,1.453125,0.4555229716520039,,
89,1.236328125,0.5278592375366569,,
90,1.3896484375,0.501466275659824,,
91,1.5126953125,0.46236559139784944,,
92,1.7021484375,0.386119257086999,,
93,1.4228515625,0.4789833822091887,,
94,1.337890625,0.5180840664711632,,
95,1.587890625,0.46236559139784944,,
96,1.3916015625,0.4809384164222874,,
97,1.2421875,0.5493646138807429,,
98,1.427734375,0.49266862170087977,,
99,1.3955078125,0.4995112414467253,,
100,1.396484375,0.4789833822091887,,
100,,,1.4158528645833333,0.47963506028022157
101,1.443359375,0.46920821114369504,,
102,1.4404296875,0.5102639296187683,,
103,2.005859375,0.4066471163245357,,
104,1.5302734375,0.4281524926686217,,
105,1.3037109375,0.4750733137829912,,
106,1.626953125,0.4203323558162268,,
107,1.3359375,0.509286412512219,,
108,1.451171875,0.4682306940371456,,
109,1.31640625,0.5356793743890518,,
110,1.59765625,0.4291300097751711,,
111,1.4716796875,0.4555229716520039,,
112,1.3564453125,0.49266862170087977,,
113,1.6103515625,0.4946236559139785,,
114,1.3271484375,0.5219941348973607,,
115,1.1328125,0.5532746823069403,,
116,1.4814453125,0.4447702834799609,,
117,1.2060546875,0.509286412512219,,
118,1.3134765625,0.4731182795698925,,
119,1.3837890625,0.5024437927663734,,
120,1.44921875,0.45650048875855326,,
121,1.3251953125,0.52297165200391,,
122,1.33203125,0.5239491691104594,,
123,1.3271484375,0.48289345063538613,,
124,1.478515625,0.47409579667644186,,
125,1.615234375,0.4115347018572825,,
125,,,1.4153645833333333,0.47996089931573804
126,1.3974609375,0.4838709677419355,,
127,1.69921875,0.3841642228739003,,
128,1.3935546875,0.48484848484848486,,
129,1.595703125,0.4310850439882698,,
130,1.5556640625,0.43499511241446726,,
131,1.5087890625,0.45943304007820135,,
132,1.2646484375,0.5024437927663734,,
133,2.0,0.40762463343108507,,
134,1.4287109375,0.4897360703812317,,
135,1.4697265625,0.4525904203323558,,
136,1.337890625,0.512218963831867,,
137,1.431640625,0.4418377321603128,,
138,1.0087890625,0.5982404692082112,,
139,1.478515625,0.46725317693059626,,
140,1.392578125,0.4760508308895406,,
141,1.6220703125,0.4252199413489736,,
142,1.4482421875,0.46920821114369504,,
143,1.353515625,0.48289345063538613,,
144,1.103515625,0.5659824046920822,,
145,1.2734375,0.5151515151515151,,
146,1.60546875,0.4946236559139785,,
147,1.3515625,0.5053763440860215,,
148,1.5830078125,0.40175953079178883,,
149,1.333984375,0.5102639296187683,,
150,1.58203125,0.46432062561094817,,
150,,,1.41455078125,0.4781687846203975
151,1.3955078125,0.5053763440860215,,
152,1.2646484375,0.5434995112414467,,
153,1.439453125,0.46725317693059626,,
154,1.2333984375,0.5356793743890518,,
155,1.240234375,0.5219941348973607,,
156,1.3095703125,0.5004887585532747,,
157,1.2314453125,0.5131964809384164,,
158,1.5283203125,0.42717497556207235,,
159,1.310546875,0.4760508308895406,,
160,1.2978515625,0.4809384164222874,,
161,1.310546875,0.5386119257086999,,
162,1.4951171875,0.42130987292277616,,
163,1.462890625,0.4701857282502444,,
164,1.0380859375,0.6265884652981427,,
165,1.41796875,0.4760508308895406,,
166,1.203125,0.512218963831867,,
167,1.130859375,0.5532746823069403,,
168,1.4326171875,0.5083088954056696,,
169,1.72265625,0.4027370478983382,,
170,1.626953125,0.4359726295210166,,
171,1.388671875,0.5034213098729228,,
172,1.3134765625,0.509286412512219,,
173,1.4208984375,0.4868035190615836,,
174,1.2353515625,0.5483870967741935,,
175,1.3505859375,0.512218963831867,,
175,,,1.4137369791666667,0.47947214076246336
176,1.3828125,0.4887585532746823,,
177,1.478515625,0.4496578690127077,,
178,1.994140625,0.4056695992179863,,
179,1.2607421875,0.5405669599217986,,
180,1.349609375,0.49071358748778104,,
181,1.580078125,0.3939393939393939,,
182,1.5771484375,0.4701857282502444,,
183,1.3271484375,0.5259042033235581,,
184,1.4599609375,0.47116324535679377,,
185,1.005859375,0.6001955034213099,,
186,1.330078125,0.5151515151515151,,
187,1.2685546875,0.5239491691104594,,
188,1.3115234375,0.5083088954056696,,
189,1.2001953125,0.5131964809384164,,
190,1.423828125,0.4858260019550342,,
191,1.474609375,0.4780058651026393,,
192,1.388671875,0.48484848484848486,,
193,1.5908203125,0.43206256109481916,,
194,1.5263671875,0.43010752688172044,,
195,1.443359375,0.47214076246334313,,
196,1.3076171875,0.47409579667644186,,
197,1.126953125,0.5581622678396871,,
198,1.623046875,0.4359726295210166,,
199,1.2265625,0.5141739980449658,,
200,1.380859375,0.5034213098729228,,
200,,,1.4129231770833333,0.47930922124470515
201,1.259765625,0.5063538611925709,,
202,1.0341796875,0.6304985337243402,,
203,1.4140625,0.4780058651026393,,
204,1.6953125,0.3870967741935484,,
205,1.2373046875,0.5249266862170088,,
206,1.4306640625,0.447702834799609,,
207,1.3486328125,0.5034213098729228,,
208,1.37890625,0.4868035190615836,,
209,1.4755859375,0.44868035190615835,,
210,1.2294921875,0.5317693059628543,,
211,1.4755859375,0.46236559139784944,,
212,1.7177734375,0.40175953079178883,,
213,1.595703125,0.4995112414467253,,
214,1.611328125,0.4144672531769306,,
215,1.3193359375,0.5249266862170088,,
216,1.384765625,0.5034213098729228,,
217,1.3056640625,0.5073313782991202,,
218,1.5517578125,0.43206256109481916,,
219,1.4658203125,0.45454545454545453,,
220,1.39453125,0.48289345063538613,,
221,1.4423828125,0.45454545454545453,,
222,1.2314453125,0.5483870967741935,,
223,1.4365234375,0.4662756598240469,,
224,1.4921875,0.4232649071358749,,
225,1.34765625,0.5131964809384164,,
225,,,1.4124348958333333,0.47930922124470515
226,1.38671875,0.5034213098729228,,
227,1.2939453125,0.4789833822091887,,
228,1.6162109375,0.4252199413489736,,
229,1.416015625,0.4868035190615836,,
230,1.4248046875,0.5161290322580645,,
231,1.3251953125,0.48191593352883677,,
232,1.3359375,0.5053763440860215,,
233,1.3896484375,0.4789833822091887,,
234,1.099609375,0.5650048875855328,,
235,1.5048828125,0.45943304007820135,,
236,1.3056640625,0.5366568914956011,,
237,1.2548828125,0.5063538611925709,,
238,1.328125,0.5161290322580645,,
239,1.2568359375,0.5454545454545454,,
240,1.7158203125,0.4056695992179863,,
241,1.3232421875,0.5249266862170088,,
242,1.462890625,0.4525904203323558,,
243,1.3466796875,0.5073313782991202,,
244,1.412109375,0.4809384164222874,,
245,1.1982421875,0.5034213098729228,,
246,1.09765625,0.5630498533724341,,
247,1.2666015625,0.5151515151515151,,
248,1.03125,0.6383186705767351,,
249,1.38671875,0.47702834799608995,,
250,1.576171875,0.3919843597262952,,
250,,,1.412109375,0.4812642554578039
251,1.990234375,0.4056695992179863,,
252,1.501953125,0.4613880742913001,,
253,1.3837890625,0.4868035190615836,,
254,1.61328125,0.4252199413489736,,
255,1.1240234375,0.5610948191593352,,
256,1.466796875,0.4780058651026393,,
257,1.38671875,0.5063538611925709,,
258,1.453125,0.47409579667644186,,
259,1.6904296875,0.39002932551319647,,
260,1.3759765625,0.5053763440860215,,
261,1.41796875,0.4858260019550342,,
262,1.0,0.6011730205278593,,
263,1.330078125,0.5004887585532747,,
264,1.609375,0.4095796676441838,,
265,1.345703125,0.4868035190615836,,
266,1.392578125,0.4809384164222874,,
267,1.31640625,0.5219941348973607,,
268,1.619140625,0.43792766373411535,,
269,1.22265625,0.5190615835777126,,
270,1.380859375,0.5034213098729228,,
271,1.3017578125,0.5366568914956011,,
272,1.3037109375,0.4809384164222874,,
273,1.572265625,0.4633431085043988,,
274,1.291015625,0.48191593352883677,,
275,1.4375,0.45454545454545453,,
275,,,1.4111328125,0.4804496578690127
276,1.43359375,0.47214076246334313,,
277,1.2275390625,0.552297165200391,,
278,1.470703125,0.45356793743890517,,
279,1.4716796875,0.46236559139784944,,
280,1.4404296875,0.47214076246334313,,
281,1.5478515625,0.43010752688172044,,
282,1.5869140625,0.4310850439882698,,
283,1.5244140625,0.43304007820136853,,
284,1.412109375,0.49071358748778104,,
285,1.375,0.49364613880742914,,
286,1.3427734375,0.5112414467253177,,
287,1.3056640625,0.5073313782991202,,
288,1.427734375,0.44379276637341153,,
289,1.5869140625,0.501466275659824,,
290,1.3232421875,0.4838709677419355,,
291,1.2333984375,0.5239491691104594,,
292,1.2265625,0.533724340175953,,
293,1.490234375,0.42424242424242425,,
294,1.419921875,0.512218963831867,,
295,1.3017578125,0.5141739980449658,,
296,1.6162109375,0.4398826979472141,,
297,1.26171875,0.5180840664711632,,
298,1.119140625,0.5650048875855328,,
299,1.42578125,0.44379276637341153,,
300,1.46875,0.44868035190615835,,
300,,,1.4111328125,0.4802867383512545
