step,loss,accuracy,eval_loss,eval_accuracy
94,1.705078125,0.4187866927592955,,
95,1.4521484375,0.46771037181996084,,
96,1.884765625,0.40313111545988256,,
97,2.05859375,0.36007827788649704,,
98,1.8291015625,0.4050880626223092,,
99,2.00390625,0.3639921722113503,,
100,1.7607421875,0.4070450097847358,,
100,,,1.728424072265625,0.40887964774951063
101,1.75,0.3933463796477495,,
102,1.7197265625,0.43052837573385516,,
103,1.7900390625,0.3698630136986301,,
104,1.79296875,0.35812133072407043,,
105,1.5166015625,0.4774951076320939,,
106,1.51953125,0.461839530332681,,
107,1.6904296875,0.46771037181996084,,
108,1.84375,0.3111545988258317,,
109,1.1865234375,0.538160469667319,,
110,1.8251953125,0.3933463796477495,,
111,1.3623046875,0.5107632093933464,,
112,1.7177734375,0.3698630136986301,,
113,1.5849609375,0.44227005870841485,,
114,1.7802734375,0.3639921722113503,,
115,1.2919921875,0.5009784735812133,,
116,1.5703125,0.45596868884540115,,
117,1.5986328125,0.4794520547945205,,
118,2.041015625,0.33659491193737767,,
119,1.7783203125,0.4227005870841487,,
120,1.6708984375,0.45792563600782776,,
121,1.658203125,0.3933463796477495,,
122,1.6328125,0.43052837573385516,,
123,1.3837890625,0.5107632093933464,,
124,1.9697265625,0.34637964774951074,,
125,1.6044921875,0.47162426614481406,,
126,1.7470703125,0.3933463796477495,,
127,2.009765625,0.3659491193737769,,
128,1.3349609375,0.48336594911937375,,
129,1.2119140625,0.5440313111545988,,
130,1.7978515625,0.3933463796477495,,
131,1.73046875,0.3776908023483366,,
132,1.546875,0.4481409001956947,,
133,1.7275390625,0.4207436399217221,,
134,1.5302734375,0.3913894324853229,,
135,1.78515625,0.4090019569471624,,
136,1.462890625,0.5225048923679061,,
137,1.810546875,0.3698630136986301,,
138,1.294921875,0.5264187866927593,,
139,1.556640625,0.43052837573385516,,
140,1.671875,0.42661448140900193,,
141,1.3974609375,0.487279843444227,,
142,1.484375,0.48532289628180036,,
143,1.27734375,0.5009784735812133,,
144,1.4140625,0.50293542074364,,
145,1.517578125,0.5048923679060665,,
146,1.3330078125,0.49510763209393344,,
147,1.5537109375,0.43052837573385516,,
148,1.53125,0.4637964774951076,,
149,1.349609375,0.5205479452054794,,
150,1.7568359375,0.3679060665362035,,
150,,,1.7271728515625,0.40796232876712324
151,1.8291015625,0.4246575342465753,,
152,1.3193359375,0.5048923679060665,,
153,1.5615234375,0.4461839530332681,,
154,1.779296875,0.3933463796477495,,
155,1.669921875,0.41291585127201563,,
156,1.7177734375,0.3933463796477495,,
157,2.0234375,0.37573385518590996,,
158,1.8369140625,0.43052837573385516,,
159,1.7216796875,0.38943248532289626,,
160,1.5048828125,0.461839530332681,,
161,1.6533203125,0.46771037181996084,,
162,1.5244140625,0.4324853228962818,,
163,1.4287109375,0.4755381604696673,,
164,1.677734375,0.4090019569471624,,
165,1.697265625,0.37377690802348335,,
166,1.8291015625,0.36007827788649704,,
167,1.271484375,0.5342465753424658,,
168,2.267578125,0.3561643835616438,,
169,1.39453125,0.4324853228962818,,
170,1.50390625,0.4931506849315068,,
171,1.306640625,0.49902152641878667,,
172,2.658203125,0.30724070450097846,,
173,1.6884765625,0.40117416829745595,,
174,1.5517578125,0.48336594911937375,,
175,1.4072265625,0.4755381604696673,,
176,1.650390625,0.4500978473581213,,
177,1.5732421875,0.44227005870841485,,
178,2.0859375,0.34637964774951074,,
179,2.271484375,0.33268101761252444,,
180,1.552734375,0.47162426614481406,,
181,1.7412109375,0.4520547945205479,,
182,1.7763671875,0.4070450097847358,,
183,1.615234375,0.3639921722113503,,
184,1.6435546875,0.41682974559686886,,
185,1.498046875,0.42857142857142855,,
186,1.447265625,0.4187866927592955,,
187,1.654296875,0.4500978473581213,,
188,1.5,0.49706457925636005,,
189,1.4921875,0.461839530332681,,
190,1.5849609375,0.436399217221135,,
191,1.2548828125,0.5205479452054794,,
192,1.56640625,0.47162426614481406,,
193,1.291015625,0.48532289628180036,,
194,1.267578125,0.547945205479452,,
195,1.923828125,0.3659491193737769,,
196,1.2783203125,0.5283757338551859,,
197,1.6865234375,0.4481409001956947,,
198,1.3291015625,0.5225048923679061,,
199,1.8037109375,0.39921722113502933,,
200,1.1640625,0.5733855185909981,,
200,,,1.72760009765625,0.40949119373776904
201,1.353515625,0.5499021526418787,,
202,1.693359375,0.3698630136986301,,
203,1.6630859375,0.4383561643835616,,
204,1.5498046875,0.4637964774951076,,
205,2.09765625,0.299412915851272,,
206,1.4384765625,0.5244618395303327,,
207,1.75390625,0.3639921722113503,,
208,1.744140625,0.42661448140900193,,
209,2.279296875,0.34833659491193736,,
210,1.3525390625,0.5440313111545988,,
211,1.708984375,0.410958904109589,,
212,1.8837890625,0.4090019569471624,,
213,1.7138671875,0.41682974559686886,,
214,1.458984375,0.50293542074364,,
215,1.59375,0.40313111545988256,,
216,1.5927734375,0.47162426614481406,,
217,1.5390625,0.44422700587084146,,
218,1.7109375,0.38747553816046965,,
219,1.5537109375,0.48140900195694714,,
220,1.4111328125,0.4774951076320939,,
221,1.787109375,0.41682974559686886,,
222,1.818359375,0.31898238747553814,,
223,1.6669921875,0.4227005870841487,,
224,1.7001953125,0.3639921722113503,,
225,1.3818359375,0.4755381604696673,,
226,1.7421875,0.3816046966731898,,
227,1.46484375,0.5107632093933464,,
228,1.9853515625,0.3424657534246575,,
229,1.638671875,0.4598825831702544,,
230,1.388671875,0.5048923679060665,,
231,1.685546875,0.4500978473581213,,
232,1.6650390625,0.40117416829745595,,
233,1.62109375,0.3972602739726027,,
234,1.732421875,0.37573385518590996,,
235,2.12109375,0.30724070450097846,,
236,1.3212890625,0.49510763209393344,,
237,1.1572265625,0.5420743639921722,,
238,1.529296875,0.4344422700587084,,
239,1.6943359375,0.4324853228962818,,
240,1.8994140625,0.3522504892367906,,
241,1.5283203125,0.4637964774951076,,
242,1.962890625,0.36203522504892366,,
243,1.650390625,0.3953033268101761,,
244,1.5810546875,0.436399217221135,,
245,1.521484375,0.4657534246575342,,
246,1.9638671875,0.3835616438356164,,
247,1.5947265625,0.4324853228962818,,
248,1.6064453125,0.4246575342465753,,
249,1.5810546875,0.4187866927592955,,
250,1.4228515625,0.4657534246575342,,
250,,,1.725006103515625,0.4099192759295499
251,1.4306640625,0.4755381604696673,,
252,1.5166015625,0.4246575342465753,,
253,1.7568359375,0.37573385518590996,,
254,1.7041015625,0.4246575342465753,,
255,1.3583984375,0.5185909980430529,,
256,1.4599609375,0.45401174168297453,,
257,1.318359375,0.5596868884540117,,
258,1.375,0.436399217221135,,
259,1.63671875,0.45596868884540115,,
260,1.4580078125,0.487279843444227,,
261,2.224609375,0.3424657534246575,,
262,1.6845703125,0.40117416829745595,,
263,1.7666015625,0.3953033268101761,,
264,1.3173828125,0.5518590998043053,,
265,1.4296875,0.49902152641878667,,
266,1.7001953125,0.4070450097847358,,
267,1.8779296875,0.3659491193737769,,
268,1.3876953125,0.5048923679060665,,
269,1.5849609375,0.3796477495107632,,
270,1.6328125,0.4227005870841487,,
271,1.7470703125,0.41487279843444225,,
272,1.1337890625,0.5733855185909981,,
273,1.3212890625,0.5244618395303327,,
274,1.28515625,0.4892367906066536,,
275,1.513671875,0.45596868884540115,,
276,1.484375,0.4520547945205479,,
277,1.228515625,0.49902152641878667,,
278,2.236328125,0.37377690802348335,,
279,1.6318359375,0.46966731898238745,,
280,1.123046875,0.5518590998043053,,
281,1.673828125,0.4050880626223092,,
282,1.626953125,0.4344422700587084,,
283,1.380859375,0.4892367906066536,,
284,1.39453125,0.4911937377690802,,
285,1.66796875,0.3913894324853229,,
286,1.6513671875,0.4637964774951076,,
287,2.076171875,0.324853228962818,,
288,1.615234375,0.3953033268101761,,
289,1.6611328125,0.40313111545988256,,
290,1.6787109375,0.4207436399217221,,
291,1.744140625,0.41682974559686886,,
292,1.4453125,0.5068493150684932,,
293,1.6181640625,0.40117416829745595,,
294,1.5458984375,0.4598825831702544,,
295,1.759765625,0.4246575342465753,,
296,1.93359375,0.3542074363992172,,
297,1.7998046875,0.4227005870841487,,
298,1.6650390625,0.4324853228962818,,
299,1.5380859375,0.4481409001956947,,
300,1.4794921875,0.4794520547945205,,
300,,,1.73291015625,0.4094911937377691
301,1.396484375,0.4657534246575342,,
302,1.5869140625,0.4090019569471624,,
303,1.6611328125,0.4344422700587084,,
304,1.78515625,0.3913894324853229,,
305,1.541015625,0.4461839530332681,,
306,1.642578125,0.4324853228962818,,
307,1.7099609375,0.4383561643835616,,
308,1.9228515625,0.38551859099804303,,
309,1.4755859375,0.4794520547945205,,
310,1.2412109375,0.5420743639921722,,
311,1.4228515625,0.41291585127201563,,
312,1.330078125,0.5244618395303327,,
313,1.833984375,0.41291585127201563,,
314,1.78515625,0.3268101761252446,,
315,1.4736328125,0.4657534246575342,,
316,1.498046875,0.4774951076320939,,
317,1.4658203125,0.4383561643835616,,
318,1.9326171875,0.37377690802348335,,
319,1.49609375,0.4461839530332681,,
320,1.7841796875,0.40117416829745595,,
321,1.615234375,0.4500978473581213,,
322,1.62109375,0.45596868884540115,,
323,1.4921875,0.4227005870841487,,
324,1.2412109375,0.547945205479452,,
325,1.404296875,0.5225048923679061,,
326,1.2724609375,0.4931506849315068,,
327,1.2998046875,0.5107632093933464,,
328,1.255859375,0.5009784735812133,,
329,1.5244140625,0.48532289628180036,,
330,1.625,0.47162426614481406,,
331,1.5732421875,0.46771037181996084,,
332,1.75390625,0.4050880626223092,,
333,1.615234375,0.4481409001956947,,
334,1.4052734375,0.4755381604696673,,
335,1.2685546875,0.5048923679060665,,
336,1.544921875,0.4383561643835616,,
337,1.7177734375,0.3972602739726027,,
338,1.5498046875,0.41487279843444225,,
339,1.3544921875,0.48140900195694714,,
340,1.7021484375,0.461839530332681,,
341,1.421875,0.4774951076320939,,
342,1.666015625,0.3972602739726027,,
343,2.05859375,0.3542074363992172,,
344,1.31640625,0.49706457925636005,,
345,1.8359375,0.36203522504892366,,
346,1.533203125,0.4324853228962818,,
347,1.6513671875,0.41682974559686886,,
348,1.5166015625,0.44227005870841485,,
349,1.7138671875,0.3639921722113503,,
350,1.548828125,0.47162426614481406,,
350,,,1.731964111328125,0.4082069471624266
351,1.6591796875,0.3835616438356164,,
352,1.4765625,0.49902152641878667,,
353,2.630859375,0.30724070450097846,,
354,1.4951171875,0.4755381604696673,,
355,1.73046875,0.38551859099804303,,
356,1.2509765625,0.5362035225048923,,
357,1.8017578125,0.42661448140900193,,
358,1.716796875,0.3933463796477495,,
359,1.1767578125,0.5440313111545988,,
360,1.609375,0.42661448140900193,,
361,1.4345703125,0.5166340508806262,,
362,1.2666015625,0.5459882583170255,,
363,1.3134765625,0.5185909980430529,,
364,1.380859375,0.49706457925636005,,
365,1.525390625,0.48140900195694714,,
366,1.5732421875,0.44031311154598823,,
367,1.716796875,0.4383561643835616,,
368,1.494140625,0.50293542074364,,
369,1.8828125,0.3542074363992172,,
370,2.068359375,0.30919765166340507,,
371,1.357421875,0.5068493150684932,,
372,2.25390625,0.36203522504892366,,
373,1.50390625,0.45792563600782776,,
374,1.5166015625,0.46771037181996084,,
375,1.373046875,0.4892367906066536,,
376,1.51171875,0.40117416829745595,,
377,1.9951171875,0.3639921722113503,,
378,1.560546875,0.4207436399217221,,
379,1.7001953125,0.38943248532289626,,
380,1.5927734375,0.4207436399217221,,
381,1.52734375,0.4735812133072407,,
382,1.4755859375,0.487279843444227,,
383,1.685546875,0.4207436399217221,,
384,1.7314453125,0.3776908023483366,,
385,1.240234375,0.5009784735812133,,
386,1.4677734375,0.4735812133072407,,
387,1.4267578125,0.49706457925636005,,
388,1.51953125,0.44031311154598823,,
389,1.7412109375,0.4500978473581213,,
390,1.4453125,0.4892367906066536,,
391,1.7509765625,0.3816046966731898,,
392,1.71875,0.42661448140900193,,
393,1.1025390625,0.5636007827788649,,
394,1.1181640625,0.5792563600782779,,
395,1.5234375,0.4461839530332681,,
396,1.6728515625,0.4500978473581213,,
397,1.623046875,0.38943248532289626,,
398,1.44140625,0.4911937377690802,,
399,1.6123046875,0.3972602739726027,,
400,1.2958984375,0.5616438356164384,,
400,,,1.746063232421875,0.40887964774951086
401,1.6650390625,0.40117416829745595,,
402,1.2353515625,0.5342465753424658,,
403,1.4140625,0.5244618395303327,,
404,1.3466796875,0.45401174168297453,,
405,1.5791015625,0.4500978473581213,,
406,1.466796875,0.4598825831702544,,
407,1.6640625,0.4324853228962818,,
408,1.27734375,0.5342465753424658,,
409,1.6875,0.38747553816046965,,
410,1.5576171875,0.4090019569471624,,
411,1.8125,0.43052837573385516,,
412,2.025390625,0.36007827788649704,,
413,2.05078125,0.33268101761252444,,
414,1.4033203125,0.44227005870841485,,
415,1.4501953125,0.46966731898238745,,
416,1.3291015625,0.487279843444227,,
417,1.294921875,0.5322896281800391,,
418,1.349609375,0.5048923679060665,,
419,1.6904296875,0.38943248532289626,,
420,1.435546875,0.4481409001956947,,
421,1.3154296875,0.5205479452054794,,
422,1.8310546875,0.3522504892367906,,
423,1.6376953125,0.4755381604696673,,
424,2.216796875,0.3835616438356164,,
425,1.29296875,0.5499021526418787,,
426,1.66015625,0.45792563600782776,,
427,1.5947265625,0.45792563600782776,,
428,1.5263671875,0.47162426614481406,,
429,1.6787109375,0.41291585127201563,,
430,1.576171875,0.4344422700587084,,
431,1.408203125,0.48140900195694714,,
432,1.486328125,0.42661448140900193,,
433,1.6435546875,0.3933463796477495,,
434,1.51953125,0.4500978473581213,,
435,1.2109375,0.5538160469667319,,
436,1.6826171875,0.4090019569471624,,
437,2.04296875,0.3150684931506849,,
438,1.6435546875,0.41682974559686886,,
439,1.591796875,0.4050880626223092,,
440,1.4794921875,0.4070450097847358,,
441,1.59375,0.48140900195694714,,
442,1.2421875,0.5322896281800391,,
443,1.482421875,0.46966731898238745,,
444,1.708984375,0.38943248532289626,,
445,1.90234375,0.3816046966731898,,
446,1.857421875,0.37377690802348335,,
447,1.3388671875,0.4892367906066536,,
448,1.4765625,0.47162426614481406,,
449,1.595703125,0.4227005870841487,,
450,1.7353515625,0.42857142857142855,,
450,,,1.748016357421875,0.4093688845401174
451,1.5966796875,0.4520547945205479,,
452,1.216796875,0.49902152641878667,,
453,1.634765625,0.4187866927592955,,
454,1.2060546875,0.5244618395303327,,
455,1.4638671875,0.5009784735812133,,
456,1.9658203125,0.36007827788649704,,
457,1.609375,0.4227005870841487,,
458,1.474609375,0.4520547945205479,,
459,1.587890625,0.4657534246575342,,
460,1.5234375,0.46966731898238745,,
461,1.2099609375,0.5499021526418787,,
462,2.1875,0.3522504892367906,,
463,1.541015625,0.48336594911937375,,
464,1.728515625,0.3913894324853229,,
465,1.4599609375,0.4735812133072407,,
466,1.4541015625,0.48532289628180036,,
467,1.3076171875,0.5440313111545988,,
468,1.3671875,0.5048923679060665,,
469,1.6484375,0.436399217221135,,
470,1.728515625,0.41682974559686886,,
471,1.76953125,0.3424657534246575,,
472,1.5029296875,0.4383561643835616,,
473,1.4951171875,0.4794520547945205,,
474,1.5625,0.4050880626223092,,
475,1.6494140625,0.43052837573385516,,
476,1.7373046875,0.40313111545988256,,
477,1.36328125,0.4911937377690802,,
478,1.5400390625,0.42661448140900193,,
479,1.8095703125,0.3679060665362035,,
480,1.3671875,0.48140900195694714,,
481,2.58984375,0.3111545988258317,,
482,1.5625,0.43052837573385516,,
483,1.51171875,0.45792563600782776,,
484,1.6640625,0.4383561643835616,,
485,1.5009765625,0.49510763209393344,,
486,1.455078125,0.5048923679060665,,
487,1.5078125,0.4794520547945205,,
488,1.2744140625,0.5107632093933464,,
489,2.21484375,0.3698630136986301,,
490,1.8974609375,0.37377690802348335,,
491,1.7841796875,0.4246575342465753,,
492,1.544921875,0.45792563600782776,,
493,1.4951171875,0.4794520547945205,,
494,1.1572265625,0.5499021526418787,,
495,1.267578125,0.4911937377690802,,
496,1.3779296875,0.5244618395303327,,
497,1.4130859375,0.512720156555773,,
498,1.3544921875,0.49902152641878667,,
499,1.4228515625,0.4931506849315068,,
500,1.62109375,0.4735812133072407,,
500,,,1.74676513671875,0.4090631115459883
